order_id,customer_id,restaurant_id,order_time,delivery_time,status,delivery_duration,payment_method,total_amount
ORD010799,CUST06160,REST0033,2024-11-18 14:02:00,2024-11-18 13:35:00,Delivered,27,UPI,621
ORD010800,CUST05590,REST0007,2025-06-15 14:28:00,2025-06-15 13:58:00,Delivered,30,Wallet,582
ORD010801,CUST00109,REST0130,2025-02-23 14:22:00,2025-02-23 13:50:00,Delivered,32,Credit Card,299
ORD010802,CUST02935,REST0004,2025-08-23 21:28:00,2025-08-23 20:54:00,Delivered,34,Wallet,74
ORD010803,CUST00397,REST0196,2024-02-18 13:38:00,2024-02-18 13:18:00,Delivered,20,Wallet,864
ORD010804,CUST05168,REST0081,2024-05-04 20:14:00,2024-05-04 19:51:00,Delivered,23,UPI,543
ORD010805,CUST02486,REST0076,2024-11-09 21:15:00,2024-11-09 20:41:00,Delivered,34,Debit Card,500
ORD010806,CUST02379,REST0059,2024-09-28 12:41:00,2024-09-28 12:13:00,Delivered,28,Cash,270
ORD010807,CUST01828,REST0096,2025-09-04 13:09:00,2025-09-04 12:37:00,Delivered,32,UPI,284
ORD010808,CUST07047,REST0023,2024-02-19 20:22:00,2024-02-19 19:32:00,Delivered,50,Cash,300
ORD010809,CUST05154,REST0176,2025-01-06 15:04:00,2025-01-06 14:20:00,Delivered,44,Credit Card,324
ORD010810,CUST04656,REST0073,2025-12-01 11:43:00,2025-12-01 11:11:00,Delivered,32,Cash,184
ORD010811,CUST08203,REST0190,2025-10-26 23:20:00,2025-10-26 22:27:00,Delivered,53,UPI,76
ORD010812,CUST09447,REST0184,2024-10-15 20:04:00,2024-10-15 19:16:00,Delivered,48,UPI,250
ORD010813,CUST02284,REST0081,2025-04-13 20:46:00,2025-04-13 20:25:00,Delivered,21,Credit Card,927
ORD010814,CUST00159,REST0071,2024-08-18 20:51:00,2024-08-18 20:31:00,Delivered,20,Credit Card,320
ORD010815,CUST08209,REST0130,2024-08-02 12:38:00,2024-08-02 12:09:00,Delivered,29,UPI,332
ORD010816,CUST03304,REST0059,2024-05-24 21:11:00,2024-05-24 20:41:00,Delivered,30,UPI,263
ORD010817,CUST08897,REST0058,2024-07-07 13:50:00,2024-07-07 12:53:00,Delivered,57,UPI,378
ORD010818,CUST00460,REST0162,2025-07-30 23:17:00,2025-07-30 22:56:00,Delivered,21,Credit Card,304
ORD010819,CUST07727,REST0180,2024-01-21 11:29:00,2024-01-21 10:44:00,Delivered,45,Credit Card,216
ORD010820,CUST08740,REST0034,2024-04-20 13:36:00,2024-04-20 13:11:00,Delivered,25,UPI,370
ORD010821,CUST06335,REST0130,2024-10-22 20:17:00,2024-10-22 19:26:00,Delivered,51,Wallet,131
ORD010822,CUST06373,REST0060,2025-02-10 14:31:00,2025-02-10 13:56:00,Preparing,35,Credit Card,585
ORD010823,CUST04681,REST0066,2024-09-02 20:50:00,2024-09-02 20:11:00,Delivered,39,UPI,478
ORD010824,CUST00986,REST0140,2024-09-06 21:03:00,2024-09-06 20:08:00,Preparing,55,Wallet,164
ORD010825,CUST08182,REST0124,2024-12-24 20:09:00,2024-12-24 19:27:00,Delivered,42,UPI,834
ORD010826,CUST03598,REST0175,2025-06-23 14:44:00,2025-06-23 14:15:00,Delivered,29,UPI,321
ORD010827,CUST07756,REST0153,2024-09-19 14:23:00,2024-09-19 13:38:00,Delivered,45,Credit Card,152
ORD010828,CUST04551,REST0045,2025-04-29 13:12:00,2025-04-29 12:19:00,Delivered,53,UPI,321
ORD010829,CUST05097,REST0078,2024-03-08 14:09:00,2024-03-08 13:23:00,Delivered,46,UPI,328
ORD010830,CUST09611,REST0152,2025-11-17 18:58:00,2025-11-17 18:03:00,Preparing,55,Cash,181
ORD010831,CUST01377,REST0026,2024-09-23 15:16:00,2024-09-23 14:39:00,Delivered,37,UPI,310
ORD010832,CUST08120,REST0057,2025-07-05 20:01:00,2025-07-05 19:33:00,Delivered,28,Cash,288
ORD010833,CUST02084,REST0173,2024-08-03 19:50:00,2024-08-03 19:26:00,Delivered,24,UPI,333
ORD010834,CUST00445,REST0188,2025-09-27 14:06:00,2025-09-27 13:46:00,Delivered,20,UPI,290
ORD010835,CUST02703,REST0024,2025-01-03 22:21:00,2025-01-03 21:39:00,Delivered,42,Cash,194
ORD010836,CUST03780,REST0183,2024-07-08 13:34:00,2024-07-08 12:44:00,Delivered,50,Wallet,136
ORD010837,CUST04140,REST0014,2024-06-08 20:35:00,2024-06-08 19:44:00,Delivered,51,UPI,387
ORD010838,CUST00058,REST0124,2024-07-13 20:34:00,2024-07-13 20:02:00,Delivered,32,UPI,347
ORD010839,CUST01762,REST0112,2025-10-25 21:25:00,2025-10-25 20:35:00,Delivered,50,UPI,699
ORD010840,CUST03904,REST0012,2025-10-09 19:45:00,2025-10-09 19:22:00,Delivered,23,Credit Card,72
ORD010841,CUST09073,REST0179,2025-04-02 15:26:00,2025-04-02 14:58:00,Cancelled,28,UPI,150
ORD010842,CUST02526,REST0110,2024-09-04 15:06:00,2024-09-04 14:27:00,Delivered,39,Wallet,170
ORD010843,CUST02146,REST0197,2025-06-23 18:28:00,2025-06-23 18:06:00,Delivered,22,UPI,624
ORD010844,CUST09535,REST0097,2025-04-26 13:48:00,2025-04-26 12:54:00,Delivered,54,Credit Card,510
ORD010845,CUST07699,REST0072,2025-05-16 22:33:00,2025-05-16 21:46:00,Delivered,47,Debit Card,150
ORD010846,CUST04844,REST0080,2024-12-16 20:26:00,2024-12-16 19:48:00,Delivered,38,Credit Card,148
ORD010847,CUST03487,REST0165,2024-06-06 14:29:00,2024-06-06 13:32:00,Delivered,57,Credit Card,348
ORD010848,CUST08628,REST0043,2024-05-17 21:30:00,2024-05-17 20:36:00,Delivered,54,Wallet,546
ORD010849,CUST05435,REST0034,2025-05-06 22:44:00,2025-05-06 21:46:00,Delivered,58,UPI,450
ORD010850,CUST02567,REST0087,2025-04-04 21:22:00,2025-04-04 20:33:00,Delivered,49,UPI,165
ORD010851,CUST07968,REST0162,2025-07-23 19:15:00,2025-07-23 18:26:00,Preparing,49,UPI,294
ORD010852,CUST07373,REST0080,2025-08-09 12:43:00,2025-08-09 12:10:00,Delivered,33,UPI,210
ORD010853,CUST03691,REST0008,2025-10-19 15:09:00,2025-10-19 14:46:00,Delivered,23,UPI,52
ORD010854,CUST06377,REST0168,2025-08-01 12:04:00,2025-08-01 11:11:00,Delivered,53,Credit Card,582
ORD010855,CUST09737,REST0010,2025-02-12 12:51:00,2025-02-12 11:54:00,Delivered,57,Debit Card,294
ORD010856,CUST09321,REST0189,2024-06-16 22:07:00,2024-06-16 21:26:00,Delivered,41,UPI,765
ORD010857,CUST02521,REST0010,2025-01-05 15:35:00,2025-01-05 14:56:00,Delivered,39,Wallet,277
ORD010858,CUST05571,REST0096,2024-11-18 19:54:00,2024-11-18 19:12:00,Delivered,42,Wallet,130
ORD010859,CUST04909,REST0168,2024-09-23 14:35:00,2024-09-23 14:06:00,Delivered,29,UPI,672
ORD010860,CUST04642,REST0104,2024-04-05 15:27:00,2024-04-05 14:50:00,Delivered,37,Credit Card,220
ORD010861,CUST03624,REST0183,2024-05-03 12:41:00,2024-05-03 12:15:00,Delivered,26,UPI,900
ORD010862,CUST06887,REST0177,2024-06-07 14:37:00,2024-06-07 13:59:00,Delivered,38,Wallet,738
ORD010863,CUST06888,REST0134,2025-10-23 22:31:00,2025-10-23 21:59:00,Delivered,32,UPI,620
ORD010864,CUST08200,REST0166,2024-02-17 14:02:00,2024-02-17 13:37:00,Delivered,25,UPI,338
ORD010865,CUST06038,REST0005,2025-04-05 18:51:00,2025-04-05 18:23:00,Delivered,28,UPI,165
ORD010866,CUST06667,REST0141,2024-10-03 18:33:00,2024-10-03 18:02:00,Delivered,31,UPI,94
ORD010867,CUST03764,REST0019,2024-09-14 19:03:00,2024-09-14 18:17:00,Delivered,46,Cash,252
ORD010868,CUST01074,REST0017,2025-01-05 14:26:00,2025-01-05 13:41:00,Delivered,45,Debit Card,145
ORD010869,CUST05124,REST0057,2024-09-07 12:05:00,2024-09-07 11:12:00,Delivered,53,Wallet,286
ORD010870,CUST05472,REST0086,2024-08-10 23:08:00,2024-08-10 22:38:00,Delivered,30,Wallet,390
ORD010871,CUST07937,REST0089,2025-09-16 14:51:00,2025-09-16 14:22:00,Delivered,29,Debit Card,193
ORD010872,CUST09876,REST0009,2025-06-22 21:03:00,2025-06-22 20:27:00,Delivered,36,Credit Card,850
ORD010873,CUST00250,REST0098,2024-02-12 21:03:00,2024-02-12 20:23:00,Delivered,40,Debit Card,1020
ORD010874,CUST01634,REST0011,2025-11-10 21:52:00,2025-11-10 20:52:00,Delivered,60,Wallet,287
ORD010875,CUST00926,REST0124,2025-03-25 15:09:00,2025-03-25 14:34:00,Delivered,35,UPI,594
ORD010876,CUST04579,REST0128,2025-05-05 13:16:00,2025-05-05 12:27:00,Delivered,49,UPI,83
ORD010877,CUST07499,REST0146,2025-12-22 20:45:00,2025-12-22 19:57:00,Delivered,48,Cash,228
ORD010878,CUST04402,REST0025,2024-07-16 13:07:00,2024-07-16 12:38:00,Delivered,29,Debit Card,135
ORD010879,CUST02551,REST0179,2025-04-29 22:01:00,2025-04-29 21:11:00,Delivered,50,Cash,368
ORD010880,CUST06290,REST0075,2024-08-07 21:54:00,2024-08-07 20:54:00,Delivered,60,UPI,426
ORD010881,CUST04041,REST0192,2024-04-29 19:59:00,2024-04-29 19:35:00,Delivered,24,UPI,149
ORD010882,CUST03963,REST0113,2024-09-28 19:30:00,2024-09-28 18:44:00,Delivered,46,Credit Card,286
ORD010883,CUST04894,REST0130,2024-06-27 20:55:00,2024-06-27 20:01:00,Delivered,54,Wallet,216
ORD010884,CUST08293,REST0040,2024-10-23 20:42:00,2024-10-23 20:22:00,Delivered,20,UPI,426
ORD010885,CUST04787,REST0192,2025-08-10 14:29:00,2025-08-10 13:44:00,Delivered,45,Debit Card,184
ORD010886,CUST08743,REST0157,2025-10-17 12:32:00,2025-10-17 11:47:00,Delivered,45,UPI,526
ORD010887,CUST09485,REST0074,2024-08-14 13:05:00,2024-08-14 12:21:00,Delivered,44,UPI,59
ORD010888,CUST02500,REST0132,2024-12-28 13:17:00,2024-12-28 12:27:00,Delivered,50,Cash,694
ORD010889,CUST04711,REST0134,2024-11-29 19:11:00,2024-11-29 18:14:00,Delivered,57,UPI,448
ORD010890,CUST06329,REST0107,2024-04-05 21:13:00,2024-04-05 20:23:00,Delivered,50,UPI,69
ORD010891,CUST04731,REST0081,2025-07-04 22:05:00,2025-07-04 21:22:00,Delivered,43,UPI,30
ORD010892,CUST09870,REST0137,2024-06-23 12:41:00,2024-06-23 12:04:00,Delivered,37,Credit Card,139
ORD010893,CUST07918,REST0009,2025-10-05 13:34:00,2025-10-05 13:13:00,Delivered,21,UPI,264
ORD010894,CUST00787,REST0054,2024-04-17 20:56:00,2024-04-17 20:07:00,Delivered,49,Credit Card,504
ORD010895,CUST03788,REST0091,2025-12-22 19:03:00,2025-12-22 18:40:00,Delivered,23,UPI,180
ORD010896,CUST05127,REST0174,2025-10-22 20:45:00,2025-10-22 20:11:00,Preparing,34,Cash,87
ORD010897,CUST07682,REST0014,2025-02-19 13:46:00,2025-02-19 13:01:00,Delivered,45,Credit Card,560
ORD010898,CUST07845,REST0011,2024-02-28 15:15:00,2024-02-28 14:15:00,Delivered,60,Cash,166
ORD010899,CUST04562,REST0048,2025-06-15 13:24:00,2025-06-15 12:37:00,Delivered,47,UPI,720
ORD010900,CUST01219,REST0191,2025-06-04 21:24:00,2025-06-04 20:32:00,Delivered,52,UPI,338
ORD010901,CUST07691,REST0061,2025-04-08 22:56:00,2025-04-08 22:15:00,Delivered,41,UPI,394
ORD010902,CUST04022,REST0087,2025-08-08 13:30:00,2025-08-08 12:50:00,Delivered,40,UPI,378
ORD010903,CUST09253,REST0133,2024-11-24 14:07:00,2024-11-24 13:38:00,Delivered,29,Cash,420
ORD010904,CUST07102,REST0136,2024-08-30 13:34:00,2024-08-30 12:43:00,Delivered,51,Credit Card,137
ORD010905,CUST09599,REST0118,2024-05-25 14:11:00,2024-05-25 13:35:00,Delivered,36,UPI,108
ORD010906,CUST00998,REST0073,2025-08-22 13:06:00,2025-08-22 12:25:00,Cancelled,41,Credit Card,366
ORD010907,CUST02641,REST0151,2025-06-08 13:17:00,2025-06-08 12:51:00,Cancelled,26,Credit Card,153
ORD010908,CUST05229,REST0030,2025-03-11 13:15:00,2025-03-11 12:32:00,Delivered,43,UPI,680
ORD010909,CUST01087,REST0127,2025-05-03 23:55:00,2025-05-03 22:58:00,Delivered,57,UPI,555
ORD010910,CUST04734,REST0045,2025-09-24 21:36:00,2025-09-24 20:58:00,Delivered,38,Debit Card,166
ORD010911,CUST03190,REST0176,2025-01-27 13:11:00,2025-01-27 12:40:00,Delivered,31,Debit Card,158
ORD010912,CUST03119,REST0019,2025-06-13 21:33:00,2025-06-13 20:58:00,Delivered,35,UPI,240
ORD010913,CUST09673,REST0131,2025-12-15 21:35:00,2025-12-15 20:40:00,Delivered,55,UPI,178
ORD010914,CUST08175,REST0010,2025-09-25 11:55:00,2025-09-25 11:13:00,Delivered,42,Cash,220
ORD010915,CUST00179,REST0122,2025-02-15 14:19:00,2025-02-15 13:35:00,Delivered,44,UPI,84
ORD010916,CUST00611,REST0081,2024-12-21 22:20:00,2024-12-21 21:41:00,Delivered,39,UPI,891
ORD010917,CUST06268,REST0180,2025-06-30 13:53:00,2025-06-30 12:58:00,Delivered,55,Wallet,346
ORD010918,CUST01559,REST0098,2024-09-05 13:30:00,2024-09-05 13:00:00,Delivered,30,Credit Card,142
ORD010919,CUST06286,REST0193,2025-09-14 19:43:00,2025-09-14 18:50:00,Delivered,53,Credit Card,450
ORD010920,CUST02662,REST0069,2025-09-17 12:16:00,2025-09-17 11:56:00,Delivered,20,Cash,131
ORD010921,CUST01922,REST0040,2024-07-08 20:43:00,2024-07-08 19:59:00,Delivered,44,Credit Card,348
ORD010922,CUST01677,REST0115,2024-11-27 15:07:00,2024-11-27 14:27:00,Delivered,40,UPI,246
ORD010923,CUST01595,REST0023,2025-10-09 15:28:00,2025-10-09 14:47:00,Delivered,41,UPI,305
ORD010924,CUST01594,REST0115,2025-11-21 14:36:00,2025-11-21 13:57:00,Delivered,39,Wallet,340
ORD010925,CUST01276,REST0024,2025-01-03 13:04:00,2025-01-03 12:20:00,Delivered,44,UPI,410
ORD010926,CUST09382,REST0086,2024-08-12 20:36:00,2024-08-12 20:11:00,Delivered,25,UPI,828
ORD010927,CUST05502,REST0115,2025-04-05 15:43:00,2025-04-05 14:53:00,Delivered,50,Credit Card,128
ORD010928,CUST06293,REST0044,2025-05-30 14:28:00,2025-05-30 13:50:00,Delivered,38,UPI,285
ORD010929,CUST00063,REST0033,2024-02-22 12:41:00,2024-02-22 12:18:00,Delivered,23,Debit Card,330
ORD010930,CUST06702,REST0176,2024-02-26 20:57:00,2024-02-26 20:04:00,Delivered,53,Wallet,33
ORD010931,CUST09469,REST0032,2024-08-07 19:56:00,2024-08-07 19:22:00,Delivered,34,UPI,340
ORD010932,CUST08958,REST0090,2024-06-24 19:20:00,2024-06-24 18:36:00,Delivered,44,UPI,1284
ORD010933,CUST04489,REST0023,2024-04-22 20:13:00,2024-04-22 19:34:00,Delivered,39,Debit Card,132
ORD010934,CUST05676,REST0073,2024-06-12 14:07:00,2024-06-12 13:29:00,Delivered,38,UPI,306
ORD010935,CUST07930,REST0081,2025-01-14 19:47:00,2025-01-14 19:23:00,Delivered,24,UPI,1047
ORD010936,CUST06605,REST0116,2025-07-20 20:27:00,2025-07-20 19:29:00,Delivered,58,Wallet,585
ORD010937,CUST02450,REST0064,2024-08-30 11:29:00,2024-08-30 10:51:00,Delivered,38,UPI,648
ORD010938,CUST08844,REST0142,2025-06-27 19:35:00,2025-06-27 19:01:00,Delivered,34,UPI,310
ORD010939,CUST09220,REST0093,2025-12-16 21:21:00,2025-12-16 20:37:00,Delivered,44,UPI,110
ORD010940,CUST02646,REST0002,2024-03-05 14:23:00,2024-03-05 13:57:00,Delivered,26,Debit Card,208
ORD010941,CUST04198,REST0103,2025-08-04 21:15:00,2025-08-04 20:19:00,Delivered,56,Debit Card,279
ORD010942,CUST06339,REST0134,2025-07-28 19:24:00,2025-07-28 18:30:00,Delivered,54,UPI,110
ORD010943,CUST00772,REST0197,2025-02-04 21:18:00,2025-02-04 20:53:00,Delivered,25,UPI,150
ORD010944,CUST00696,REST0199,2025-03-16 21:00:00,2025-03-16 20:31:00,Delivered,29,UPI,340
ORD010945,CUST07473,REST0043,2025-04-11 18:42:00,2025-04-11 18:07:00,Delivered,35,UPI,567
ORD010946,CUST00619,REST0171,2024-04-21 21:03:00,2024-04-21 20:41:00,Delivered,22,Credit Card,249
ORD010947,CUST05619,REST0035,2024-10-27 21:38:00,2024-10-27 21:06:00,Preparing,32,Credit Card,606
ORD010948,CUST09790,REST0073,2024-09-10 19:31:00,2024-09-10 18:41:00,Delivered,50,Cash,262
ORD010949,CUST05260,REST0074,2025-03-21 19:08:00,2025-03-21 18:15:00,Delivered,53,Debit Card,789
ORD010950,CUST00963,REST0066,2024-05-08 11:59:00,2024-05-08 11:25:00,Delivered,34,Debit Card,59
ORD010951,CUST04178,REST0188,2024-04-26 20:45:00,2024-04-26 19:50:00,Delivered,55,Debit Card,579
ORD010952,CUST09999,REST0064,2025-01-25 15:17:00,2025-01-25 14:55:00,Delivered,22,Debit Card,720
ORD010953,CUST03048,REST0185,2025-08-26 14:50:00,2025-08-26 14:12:00,Delivered,38,UPI,602
ORD010954,CUST07784,REST0113,2025-06-24 12:59:00,2025-06-24 12:09:00,Delivered,50,Wallet,216
ORD010955,CUST07427,REST0093,2025-10-15 14:28:00,2025-10-15 13:56:00,Delivered,32,Wallet,382
ORD010956,CUST07105,REST0125,2024-02-22 20:27:00,2024-02-22 20:01:00,Preparing,26,UPI,148
ORD010957,CUST02821,REST0200,2025-04-30 20:51:00,2025-04-30 20:26:00,Delivered,25,Debit Card,348
ORD010958,CUST02985,REST0035,2024-07-05 23:07:00,2024-07-05 22:44:00,Delivered,23,Debit Card,90
ORD010959,CUST00880,REST0125,2025-09-16 14:40:00,2025-09-16 14:14:00,Delivered,26,Debit Card,312
ORD010960,CUST01111,REST0159,2024-12-23 22:28:00,2024-12-23 21:46:00,Delivered,42,UPI,214
ORD010961,CUST03165,REST0017,2025-11-24 21:42:00,2025-11-24 20:42:00,Delivered,60,Debit Card,240
ORD010962,CUST06520,REST0039,2025-08-29 11:30:00,2025-08-29 10:42:00,Delivered,48,Credit Card,74
ORD010963,CUST02350,REST0124,2025-01-17 15:27:00,2025-01-17 14:48:00,Delivered,39,Debit Card,1023
ORD010964,CUST08229,REST0034,2024-01-13 21:10:00,2024-01-13 20:12:00,Delivered,58,Credit Card,608
ORD010965,CUST05098,REST0067,2025-06-12 12:39:00,2025-06-12 11:41:00,Delivered,58,Wallet,315
ORD010966,CUST05553,REST0041,2024-05-13 18:27:00,2024-05-13 18:03:00,Delivered,24,Credit Card,253
ORD010967,CUST06392,REST0059,2024-04-19 15:18:00,2024-04-19 14:26:00,Delivered,52,UPI,810
ORD010968,CUST07004,REST0021,2025-07-06 13:33:00,2025-07-06 12:51:00,Cancelled,42,UPI,816
ORD010969,CUST02991,REST0166,2024-04-08 20:38:00,2024-04-08 20:15:00,Delivered,23,UPI,319
ORD010970,CUST08952,REST0008,2025-11-19 12:31:00,2025-11-19 11:43:00,Delivered,48,Debit Card,514
ORD010971,CUST05589,REST0041,2025-04-19 13:42:00,2025-04-19 12:48:00,Cancelled,54,Cash,252
ORD010972,CUST03789,REST0158,2024-05-25 14:27:00,2024-05-25 13:49:00,Delivered,38,UPI,588
ORD010973,CUST01643,REST0089,2024-11-08 19:02:00,2024-11-08 18:24:00,Delivered,38,Debit Card,45
ORD010974,CUST02785,REST0098,2025-09-27 22:07:00,2025-09-27 21:38:00,Cancelled,29,UPI,1035
ORD010975,CUST09222,REST0148,2025-01-14 21:34:00,2025-01-14 20:35:00,Delivered,59,UPI,816
ORD010976,CUST02773,REST0078,2024-05-13 21:26:00,2024-05-13 20:47:00,Delivered,39,Debit Card,257
ORD010977,CUST03315,REST0125,2025-11-05 23:16:00,2025-11-05 22:29:00,Cancelled,47,Debit Card,694
ORD010978,CUST05205,REST0108,2025-09-11 19:51:00,2025-09-11 19:14:00,Delivered,37,UPI,266
ORD010979,CUST05202,REST0128,2025-05-20 15:21:00,2025-05-20 14:48:00,Delivered,33,UPI,229
ORD010980,CUST08440,REST0141,2024-12-11 14:20:00,2024-12-11 13:40:00,Delivered,40,Cash,168
ORD010981,CUST03315,REST0160,2024-11-02 21:07:00,2024-11-02 20:39:00,Delivered,28,Debit Card,810
ORD010982,CUST09503,REST0035,2024-03-29 13:06:00,2024-03-29 12:44:00,Delivered,22,UPI,1026
ORD010983,CUST09341,REST0127,2025-01-07 21:52:00,2025-01-07 21:02:00,Delivered,50,Credit Card,543
ORD010984,CUST00091,REST0124,2025-03-15 15:10:00,2025-03-15 14:17:00,Delivered,53,Cash,321
ORD010985,CUST07613,REST0069,2025-12-30 21:45:00,2025-12-30 20:50:00,Delivered,55,UPI,138
ORD010986,CUST00300,REST0163,2025-06-15 21:34:00,2025-06-15 20:34:00,Preparing,60,Debit Card,280
ORD010987,CUST00790,REST0120,2024-08-30 22:23:00,2024-08-30 21:40:00,Delivered,43,UPI,88
ORD010988,CUST07137,REST0046,2025-11-21 20:48:00,2025-11-21 20:09:00,Delivered,39,UPI,272
ORD010989,CUST00832,REST0147,2024-05-08 20:43:00,2024-05-08 19:53:00,Delivered,50,Wallet,204
ORD010990,CUST01480,REST0165,2025-10-25 19:51:00,2025-10-25 19:19:00,Delivered,32,UPI,632
ORD010991,CUST06101,REST0002,2025-02-08 18:56:00,2025-02-08 18:25:00,Delivered,31,UPI,141
ORD010992,CUST02913,REST0023,2024-08-15 13:05:00,2024-08-15 12:44:00,Delivered,21,Credit Card,566
ORD010993,CUST05504,REST0155,2024-11-23 20:41:00,2024-11-23 19:52:00,Preparing,49,Credit Card,300
ORD010994,CUST05560,REST0037,2025-09-24 13:25:00,2025-09-24 13:05:00,Delivered,20,Cash,88
ORD010995,CUST05753,REST0009,2025-01-06 19:34:00,2025-01-06 19:06:00,Delivered,28,Cash,294
ORD010996,CUST07411,REST0064,2025-09-18 13:53:00,2025-09-18 12:56:00,Delivered,57,UPI,510
ORD010997,CUST02666,REST0020,2025-09-20 13:38:00,2025-09-20 12:50:00,Delivered,48,Cash,82
ORD010998,CUST01604,REST0068,2025-04-01 13:14:00,2025-04-01 12:43:00,Delivered,31,UPI,495
ORD010999,CUST00796,REST0046,2025-04-25 20:51:00,2025-04-25 20:12:00,Delivered,39,Debit Card,518
ORD011000,CUST08417,REST0021,2024-04-22 20:03:00,2024-04-22 19:05:00,Delivered,58,Debit Card,759
ORD011001,CUST08174,REST0066,2025-10-02 21:59:00,2025-10-02 21:03:00,Delivered,56,UPI,480
ORD011002,CUST05695,REST0168,2024-05-11 21:05:00,2024-05-11 20:11:00,Delivered,54,UPI,470
ORD011003,CUST02749,REST0197,2024-09-12 20:42:00,2024-09-12 20:18:00,Delivered,24,UPI,368
ORD011004,CUST03480,REST0091,2024-03-15 22:21:00,2024-03-15 21:31:00,Delivered,50,UPI,324
ORD011005,CUST05133,REST0073,2025-03-25 20:07:00,2025-03-25 19:24:00,Cancelled,43,UPI,370
ORD011006,CUST05736,REST0135,2024-08-29 21:00:00,2024-08-29 20:28:00,Delivered,32,Cash,210
ORD011007,CUST08415,REST0180,2024-05-24 20:41:00,2024-05-24 20:17:00,Delivered,24,UPI,488
ORD011008,CUST05816,REST0006,2025-07-24 20:26:00,2025-07-24 19:26:00,Delivered,60,UPI,354
ORD011009,CUST03242,REST0119,2025-01-14 14:36:00,2025-01-14 14:12:00,Delivered,24,UPI,189
ORD011010,CUST09178,REST0085,2024-03-02 19:24:00,2024-03-02 18:26:00,Delivered,58,UPI,283
ORD011011,CUST08360,REST0164,2025-06-04 14:42:00,2025-06-04 13:51:00,Delivered,51,Cash,227
ORD011012,CUST01743,REST0178,2025-10-08 14:53:00,2025-10-08 14:25:00,Delivered,28,UPI,118
ORD011013,CUST01307,REST0031,2025-04-16 19:49:00,2025-04-16 19:24:00,Delivered,25,Credit Card,340
ORD011014,CUST08100,REST0140,2024-01-31 19:04:00,2024-01-31 18:07:00,Delivered,57,UPI,230
ORD011015,CUST09908,REST0040,2025-08-21 14:45:00,2025-08-21 14:19:00,Delivered,26,UPI,218
ORD011016,CUST08180,REST0036,2025-06-23 13:32:00,2025-06-23 12:47:00,Delivered,45,UPI,254
ORD011017,CUST00291,REST0017,2025-09-11 22:25:00,2025-09-11 21:37:00,Delivered,48,UPI,177
ORD011018,CUST09345,REST0167,2024-06-11 19:58:00,2024-06-11 19:00:00,Delivered,58,Wallet,185
ORD011019,CUST03255,REST0013,2024-04-11 20:50:00,2024-04-11 20:15:00,Delivered,35,UPI,148
ORD011020,CUST04539,REST0164,2025-08-29 19:25:00,2025-08-29 18:53:00,Delivered,32,UPI,366
ORD011021,CUST01945,REST0121,2025-05-11 20:06:00,2025-05-11 19:46:00,Delivered,20,UPI,174
ORD011022,CUST03858,REST0051,2025-01-04 12:08:00,2025-01-04 11:36:00,Delivered,32,UPI,130
ORD011023,CUST08734,REST0077,2024-08-10 20:41:00,2024-08-10 19:45:00,Delivered,56,Credit Card,378
ORD011024,CUST08074,REST0053,2024-03-30 11:58:00,2024-03-30 11:01:00,Delivered,57,UPI,126
ORD011025,CUST05115,REST0125,2025-10-31 20:10:00,2025-10-31 19:48:00,Delivered,22,UPI,274
ORD011026,CUST07956,REST0025,2025-10-30 21:55:00,2025-10-30 21:20:00,Delivered,35,Debit Card,104
ORD011027,CUST00982,REST0178,2025-02-24 14:01:00,2025-02-24 13:25:00,Delivered,36,UPI,136
ORD011028,CUST02168,REST0036,2024-06-14 20:21:00,2024-06-14 19:27:00,Delivered,54,UPI,303
ORD011029,CUST06156,REST0137,2025-09-30 12:57:00,2025-09-30 12:25:00,Delivered,32,Debit Card,82
ORD011030,CUST04592,REST0083,2025-08-20 22:13:00,2025-08-20 21:18:00,Delivered,55,Debit Card,352
ORD011031,CUST09709,REST0099,2025-04-09 19:47:00,2025-04-09 19:21:00,Delivered,26,Credit Card,169
ORD011032,CUST04911,REST0047,2025-10-25 18:42:00,2025-10-25 18:20:00,Preparing,22,UPI,178
ORD011033,CUST07630,REST0178,2025-10-25 21:32:00,2025-10-25 20:42:00,Delivered,50,UPI,123
ORD011034,CUST02923,REST0170,2024-06-05 15:09:00,2024-06-05 14:27:00,Delivered,42,UPI,88
ORD011035,CUST03067,REST0158,2025-04-16 21:43:00,2025-04-16 20:51:00,Delivered,52,UPI,148
ORD011036,CUST04702,REST0016,2025-10-11 13:08:00,2025-10-11 12:46:00,Delivered,22,Credit Card,49
ORD011037,CUST00450,REST0061,2025-04-21 12:42:00,2025-04-21 11:57:00,Delivered,45,UPI,156
ORD011038,CUST01981,REST0158,2025-05-13 13:21:00,2025-05-13 12:21:00,Delivered,60,Cash,296
ORD011039,CUST00283,REST0147,2024-12-18 20:30:00,2024-12-18 19:54:00,Delivered,36,Wallet,358
